LTE基站接入点数,地市,带宽,接入OLT个数,日峰值利用率,日峰值流速,日忙时均值利用率,日忙时均值流速,日期,是否接入LTE基站,是否接入OLT,环名称,环的总节点数,省,分类
16.0,焦作,1,0.0,27.09%,270.86,25.21%,252.11,20200301,是,否,温县接入环11-靳冯蔺-新村,8.0,河南,接入层
12.0,焦作,1,0.0,1.07%,10.75,1.06%,10.62,20200301,是,否,温县接入环45-东张相-武德镇东,4.0,河南,接入层
6.0,焦作,1,0.0,9.48%,94.79,9.35%,93.49,20200301,是,否,博爱接入环21-东南村-职专,3.0,河南,接入层
2.0,焦作,1,0.0,6.26%,62.63,5.36%,53.59,20200301,是,否,博爱接入环44-南道-柳庄,2.0,河南,接入层
30.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,沁阳接入环12-西高-南作,7.0,河南,接入层
14.0,焦作,10,0.0,1.24%,123.53,1.10%,108.69,20200301,是,否,沁阳接入环47-西沁阳-水北关,4.0,河南,接入层
12.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,沁阳接入环48-魏村-解住,5.0,河南,接入层
16.0,焦作,2,0.0,0.28%,5.68,0.23%,4.5,20200301,是,否,修武县接入环5-大江重工西-东徂近,10.0,河南,接入层
12.0,焦作,1,0.0,5.53%,55.29,5.52%,55.22,20200301,是,否,修武县接入环24-靳村-西黄村,8.0,河南,接入层
10.0,焦作,10,0.0,0.69%,68.82,0.59%,59.01,20200301,是,否,焦作市区接入环32-华翔电力-蒙牛南,6.0,河南,接入层
6.0,焦作,1,0.0,7.93%,79.26,7.51%,75.01,20200301,是,否,博爱接入环22-磨头-后十里,4.0,河南,接入层
14.0,焦作,1,0.0,3.44%,34.4,2.88%,28.82,20200301,是,否,焦作市区接入环4-蒙牛乳业-明珠自动化,2.0,河南,接入层
4.0,焦作,1,0.0,10.84%,108.36,10.27%,102.61,20200301,是,否,博爱接入环45-泗沟-胭粉庄,4.0,河南,接入层
40.0,焦作,20,0.0,1.69%,337.63,1.55%,310.75,20200301,是,否,焦作市接入环双跨环11-高新九楼-防疫站,14.0,河南,接入层
28.0,焦作,1,0.0,11.01%,110.07,10.03%,100.27,20200301,是,否,中站接入环4-荣祥小区东-田涧北,11.0,河南,接入层
12.0,焦作,1,0.0,21.48%,214.81,16.61%,164.84,20200301,是,否,博爱接入环46-蔡庄-孝敬,4.0,河南,接入层
14.0,焦作,1,0.0,17.93%,179.25,17.88%,178.8,20200301,是,否,孟州接入环22-三道沟-河阳庄,6.0,河南,接入层
28.0,焦作,1,0.0,17.69%,176.89,16.35%,163.55,20200301,是,否,焦作接入环13-衡苑西街纺织厂2-中站区委,5.0,河南,接入层
12.0,焦作,1,0.0,9.44%,94.35,7.12%,71.25,20200301,是,否,焦作接入环14-中站实验小学-新林村,5.0,河南,接入层
35.0,焦作,1,0.0,1.68%,16.82,1.66%,16.6,20200301,是,否,孟州接入环40-小掌坡-北韩庄,6.0,河南,接入层
2.0,焦作,1,0.0,9.90%,98.96,9.85%,98.54,20200301,是,否,博爱接入环48-西马营-北朱营,3.0,河南,接入层
2.0,焦作,1,0.0,10.54%,105.4,10.23%,102.31,20200301,是,否,博爱接入环36-阳邑-新苏家作,4.0,河南,接入层
14.0,焦作,1,0.0,4.22%,42.15,4.03%,40.34,20200301,是,否,博爱接入环47-公路建设第一工程处-好友轮胎,6.0,河南,接入层
4.0,焦作,1,0.0,12.58%,125.81,11.83%,118.26,20200301,是,否,博爱接入环24-车家作-寨卜昌,3.0,河南,接入层
8.0,焦作,1,0.0,5.31%,53.08,4.68%,46.19,20200301,是,否,温县接入环46-东口-西小吴,4.0,河南,接入层
70.0,焦作,1,0.0,41.35%,413.5,30.99%,309.87,20200301,是,否,温县接入环2-百货大楼-慈胜大街南,7.0,河南,接入层
12.0,焦作,1,0.0,13.08%,130.79,12.18%,121.82,20200301,是,否,温县接入环47-护庄-东口联通,6.0,河南,接入层
24.0,焦作,1,0.0,14.90%,149.05,10.00%,100.02,20200301,是,否,温县接入环48-永兴街南头-文化广场东,4.0,河南,接入层
6.0,焦作,1,0.0,17.80%,177.95,17.64%,176.4,20200301,是,否,博爱接入环19-西界沟-北里,5.0,河南,接入层
2.0,焦作,1,0.0,15.28%,152.81,12.57%,125.66,20200301,是,否,博爱接入环49-张村-小王庄,5.0,河南,接入层
22.0,焦作,2,0.0,8.11%,162.13,5.80%,116.05,20200301,是,否,武陟县接入环53-南贾-南贾2,5.0,河南,接入层
28.0,焦作,1,0.0,19.93%,199.3,15.68%,149.57,20200301,是,否,武陟县接入环18-磨料磨具四期-东营,6.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,武陟县接入环54-中后-益庄,4.0,河南,接入层
18.0,焦作,1,0.0,46.58%,465.78,44.52%,445.16,20200301,是,否,武陟县接入环39-大封电话局-东塘郭村中,7.0,河南,接入层
14.0,焦作,10,0.0,2.26%,225.61,1.95%,194.79,20200301,是,否,焦作市接入环双跨环1-马村王庄-职教中心西北,7.0,河南,接入层
6.0,焦作,1,0.0,8.37%,83.68,5.44%,54.44,20200301,是,否,修武县接入环7-孟泉-洞湾,4.0,河南,接入层
8.0,焦作,1,0.0,7.39%,73.89,5.93%,58.62,20200301,是,否,修武县接入环27-西涧-金陵坡村,5.0,河南,接入层
10.0,焦作,1,0.0,10.16%,101.57,8.94%,89.42,20200301,是,否,焦作市接入环双跨环16-住郭庄-韩平陵,5.0,河南,接入层
16.0,焦作,1,0.0,21.07%,210.75,19.80%,198.01,20200301,是,否,武陟县接入环44-丰顺店-楼下村基站,6.0,河南,接入层
16.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,沁阳接入环49-五洋-校尉营,6.0,河南,接入层
16.0,焦作,1,0.0,20.45%,204.47,15.31%,151.31,20200301,是,否,沁阳接入环1-留村-西向南,7.0,河南,接入层
14.0,焦作,1,0.0,12.00%,120.02,11.58%,115.32,20200301,是,否,孟州接入环41-曲村-武桥,5.0,河南,接入层
10.0,焦作,1,0.0,27.66%,276.59,27.53%,275.34,20200301,是,否,孟州接入环19-东后津-城伯,5.0,河南,接入层
12.0,焦作,1,0.0,5.41%,54.11,4.71%,47.11,20200301,是,否,温县接入环40-郑老庄-大黄庄,4.0,河南,接入层
10.0,焦作,1,0.0,4.57%,45.7,3.88%,36.3,20200301,是,否,温县接入环9-武德镇-南保丰,6.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,焦作市区接入环7-新理工大安全学院-理工大力附中操场西北-8494-新理工博士楼链,2.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,焦作市区接入环18-郝庄-中级人民法院-万基商贸酒店链,2.0,河南,接入层
2.0,焦作,10,0.0,0.33%,32.89,0.29%,28.89,20200301,是,否,焦作市区接入环7-新理工大安全学院-理工大力附中操场西北-8493-希望小学链,0.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,新新家园接入环7-新摩配城-康馨苑小区南-1497-焦作泰康人寿链,2.0,河南,接入层
4.0,焦作,10,2.0,12.67%,1267.22,10.18%,1017.86,20200301,是,是,沁阳接入环38-九峰山生态园-前河湾,1.0,河南,接入层
4.0,焦作,1,2.0,7.70%,77.04,7.69%,76.89,20200301,是,是,沁阳接入环38-九凤山生态园-前河湾,4.0,河南,接入层
14.0,焦作,1,0.0,16.22%,162.22,12.71%,126.24,20200301,是,否,沁阳接入环50-九渡-老马岭,4.0,河南,接入层
46.0,焦作,2,0.0,1.02%,20.34,1.01%,20.2,20200301,是,否,链路名称,0.0,河南,接入层
24.0,焦作,1,0.0,10.07%,100.67,9.32%,92.94,20200301,是,否,武陟县接入环7-老邮局-武陟卫校医院,5.0,河南,接入层
22.0,焦作,1,0.0,10.62%,106.18,8.26%,82.59,20200301,是,否,武陟县接入环41-兴华宾馆-武陟西大街大堤（铁塔）3489-武陟西大街大堤（铁塔）-4-D3EM8F-1(PORT-1)-3011-武陟机房2-2-81EG8-5(PORT-5),1.0,河南,接入层
22.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,武陟县接入环41-兴华宾馆-武陟西大街大堤（铁塔）,4.0,河南,接入层
0.0,焦作,1,0.0,0.73%,7.28,0.72%,7.25,20200301,否,否,焦作市南北苑链121005-南北苑1-子架1-12-TPA2EG24-6(解放区财政局专线汇聚)-1991-解放区财政局-专线-1-D2EG2-1(PORT-1),1.0,河南,接入层
80.0,焦作,1,0.0,21.08%,210.81,15.89%,158.91,20200301,是,否,武陟县接入环31-特殊学校-陈庄东南,8.0,河南,接入层
12.0,焦作,1,0.0,15.98%,159.79,12.24%,115.52,20200301,是,否,武陟县接入环9-武陟马营-刘庄造纸厂,4.0,河南,接入层
14.0,焦作,1,0.0,6.18%,61.8,3.65%,36.46,20200301,是,否,武陟县接入环10-华昌纺织厂-沁华街繁荣十街,5.0,河南,接入层
10.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,武陟县接入环55-南关-韩原,4.0,河南,接入层
0.0,焦作,10,0.0,0.76%,76.12,0.45%,44.52,20200301,否,否,焦作市区接入环33-老焦大公安监控-高新公安监控,3.0,河南,接入层
20.0,焦作,10,0.0,3.43%,343.32,3.11%,310.75,20200301,是,否,武陟县接入环36-城东工业园-文化路交警队,8.0,河南,接入层
16.0,焦作,10,0.0,2.18%,217.91,2.00%,200.07,20200301,是,否,武陟县接入环56-歌乐园南-武陟荆辛庄,6.0,河南,接入层
24.0,焦作,1,0.0,1.45%,14.51,1.36%,13.58,20200301,是,否,博爱接入环28-新三街-制药厂家属院,4.0,河南,接入层
6.0,焦作,1,0.0,5.25%,52.48,4.23%,42.26,20200301,是,否,博爱接入环50-大班家具-老局2,4.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,1000-高新核心1-子架1-1-TPA1EG24-23(PORT-23)-8334-路苑花园小区-室分-1-D2EG2-1(PORT-1),1.0,河南,接入层
37.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,作市区接入环9-一中东北-周平陵南(铁塔),1.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,8492-定和小区北-1-TPK1EX2S-1(PORT-1)-1233-豫轮宾馆-1-TPK1EX1S-1(PORT-1),0.0,河南,接入层
6.0,焦作,10,0.0,2.77%,277.15,2.69%,269.37,20200301,是,否,武陟县接入环22-宁郭-渠下,8.0,河南,接入层
6.0,焦作,10,0.0,4.88%,488.25,4.79%,478.95,20200301,是,否,武陟县接入环57-沁阳村小学-小董,6.0,河南,接入层
20.0,焦作,10,0.0,1.60%,160.05,1.38%,138.47,20200301,是,否,武陟县接入环58-高铁站-武陟冯村,5.0,河南,接入层
2.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,焦作市区接入环29-华宝路口-新水厂1311-新水厂970-子架1-4-TPK1EM8F-2(PORT-2)-1568-大成花园-室分-3-D3EM8F-1(PORT-1),1.0,河南,接入层
12.0,焦作,1,0.0,23.63%,236.35,21.96%,219.57,20200301,是,否,修武县接入环25-烟草局东-刘庄2326-烟草局东-2-D2EG2-1(PORT-1)-2000-修武-子架1-1-TPA2EG24-8(南关),1.0,河南,接入层
0.0,焦作,1,0.0,12.47%,124.73,11.71%,117.12,20200301,否,否,博爱接入链1-7000-博爱（替换）-子架1-12-TPA2EG24-24(农信社监控)-7163-博爱农信社监控-专线-1-D2EG2-2(PORT-2),1.0,河南,接入层
0.0,焦作,1,0.0,4.08%,40.76,3.20%,31.97,20200301,否,否,博爱接入环22-磨头-胭粉庄-7000-博爱（替换）-子架1-12-TPA2EG24-23(PORT-23)-7322-博爱机房数据2-1-D2EG2-1(PORT-1),1.0,河南,接入层
52.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,新新家园接入环8-石油公司-水利局1234-旅游局-2-TPK1EX1S-1(PORT-1)-8357-旅游局2-1-D2EX1S-1(PORT-1),1.0,河南,接入层
18.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,1761-少年科技活动中心（灯杆）970-子架1-2-TPK1EX1S-1(PORT-1)-8133-新华街与烈士街交叉口(曼海酒店)基站-1-D2EX1S-1(PORT-1),2.0,河南,接入层
0.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,3020-武陟机房-专线-子架1-2-TPK1EX2S-1(PORT-1)-3003-澳通苑-子架1-3-TPA1EX8S-5(PORT-5),1.0,河南,接入层
0.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,3020-武陟机房2专线-子架1-1-TPK1EX2S-1(PORT-1)-3011-武陟机房2-4-82EX2-1(PORT-1),0.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,1777-锦江现代城西北-1-TPK1EX2S-1(PORT-1)-8176-新安一小-5-D2EX1S-1(PORT-1),1.0,河南,接入层
14.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,1231-移民局-2-TPK1EX2S-1(PORT-1)-8286-移民局2-1-D2EX1S-1(PORT-1),2.0,河南,接入层
18.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,1227-水利局-2-TPK1EX2S-1(PORT-1)-8411-水利局2-2-D2EX1S-1(PORT-1),2.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,否,否,1828-平光小学(灯杆)970-1-TPK1EX1S-1(PORT-1)-1743-第二人民医院-室分-6-TPK1EX1S-1(PORT-1),2.0,河南,接入层
18.0,焦作,10,0.0,0.73%,73.43,0.66%,65.99,20200301,是,否,1227-水利局-1-TPK1EX2S-1(PORT-1)-1033-万联世纪城-9-TPA1EX8S-7(PORT-7),0.0,河南,接入层
4.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,北苑接入环2-创远机械厂-中惠食品厂,0.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,武陟县接入环1-西陶口-中司徒3403-蔡庄-1-TPK1EX1S-1(PORT-1)-3562-陈北古-1-TPK1EX2S-1(PORT-1),1.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200301,是,否,武陟县接入环1-西陶口-中司徒3401-温村-1-TPK1EX1S-1(PORT-1)-3562-陈北古-2-TPK1EX1S-1(PORT-1),0.0,河南,接入层
56.0,焦作,1,0.0,13.07%,130.72,12.38%,123.76,20200302,是,否,修武县接入环4-修武质监局-东陈庄,9.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环17-王召-龙涧,5.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,修武县接入环13-铁罗头-靳村南-车管所数据专线,1.0,河南,接入层
111.0,焦作,10,0.0,2.89%,289.17,2.69%,268.63,20200302,是,否,武陟县接入环8-朝阳一街-武陟一中,10.0,河南,接入层
50.0,焦作,1,0.0,26.42%,264.19,24.60%,246.03,20200302,是,否,武陟县接入环24-新汽车站-水上乐园,6.0,河南,接入层
0.0,焦作,1,0.0,0.17%,1.67,0.07%,0.59,20200302,否,否,生产楼核心3链5-统计局数据,1.0,河南,接入层
24.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环40-沁阳机房数据2-沁阳机房数据4,4.0,河南,接入层
8.0,焦作,1,0.0,5.98%,59.84,5.96%,59.65,20200302,是,否,修武县接入环21-焦作北-东新庄,7.0,河南,接入层
10.0,焦作,1,0.0,13.25%,132.5,12.03%,120.31,20200302,是,否,沁阳接入环26-西宜作-南寻,5.0,河南,接入层
0.0,焦作,1,0.0,0.58%,5.8,0.58%,5.79,20200302,否,否,焦作市区接入环18-郝庄-中级人民法院-家乐福室分,1.0,河南,接入层
4.0,焦作,1,0.0,2.91%,29.11,2.70%,26.97,20200302,是,否,沁阳接入-崇义汇聚-沁阳宽平村,1.0,河南,接入层
2.0,焦作,1,0.0,16.21%,162.09,15.07%,150.72,20200302,是,否,修武县接入环20-葛庄-马坊,8.0,河南,接入层
2.0,焦作,1,0.0,1.70%,17.04,1.12%,11.19,20200302,是,否,生产楼接入环2-农信小区-市区图书馆-锦绣江南室分,1.0,河南,接入层
4.0,焦作,1,0.0,1.16%,11.55,0.93%,9.27,20200302,是,否,马村链1-马村新营业厅,1.0,河南,接入层
18.0,焦作,1,0.0,14.82%,148.2,12.74%,127.4,20200302,是,否,焦作市区10G接入环1-高新数据-南北苑数据,4.0,河南,接入层
22.0,焦作,1,0.0,49.00%,490.01,48.61%,486.06,20200302,是,否,孟州接入环17-许庄-海头,1.0,河南,接入层
10.0,焦作,1,0.0,12.09%,120.89,11.98%,119.83,20200302,是,否,孟州接入环28-立义村-前姚,4.0,河南,接入层
2.0,焦作,1,0.0,2.38%,23.76,2.10%,21.04,20200302,是,否,生产楼核心3链6-邮政大厦（室分）,1.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,修武县接入环13-铁罗头-靳村南-小寨西石化监控（集客）,1.0,河南,接入层
4.0,焦作,1,0.0,0.94%,9.36,0.93%,9.28,20200302,是,否,修武县接入环8-东板桥-朱营,5.0,河南,接入层
0.0,焦作,1,0.0,0.03%,0.26,0.03%,0.26,20200302,否,否,生产楼接入环4-生产楼-瑞庆公司转型（数据）,1.0,河南,接入层
0.0,焦作,1,0.0,1.34%,13.4,0.83%,8.29,20200302,否,否,焦作市区接入环15-柿园-中站劳改大队-峰林峡链,3.0,河南,接入层
14.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环11-葛村-范村,7.0,河南,接入层
18.0,焦作,1,0.0,47.90%,479.02,45.16%,451.62,20200302,是,否,温县接入环13-后张庄-黄庄,9.0,河南,接入层
16.0,焦作,1,0.0,17.58%,175.83,15.78%,157.84,20200302,是,否,博爱接入环7-博爱移动公司-博爱汽车站,7.0,河南,接入层
2.0,焦作,1,0.0,0.13%,1.33,0.10%,1.02,20200302,是,否,生产楼核心一链16-市图书馆室分,1.0,河南,接入层
30.0,焦作,10,0.0,2.68%,268.49,2.56%,256.21,20200302,是,否,焦作市马村接入环6-中轴-墙北,9.0,河南,接入层
8.0,焦作,2,0.0,6.65%,132.9,6.46%,129.29,20200302,是,否,修武县双跨接入环10-田庄酒店-大用厂,4.0,河南,接入层
84.0,焦作,10,0.0,2.26%,226.32,1.96%,196.18,20200302,是,否,焦作市接入环双跨环9-杨庄小学-大北张,12.0,河南,接入层
15.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环35-3460-武陟机房数据3（集客）-3461-武陟机房数据4（集客）,1.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,博爱接入环22-磨头-胭粉庄7322-博爱机房数据950-2-2-D2EG2-1(PORT-1)-7122-博爱机房数据950-1-D2EG2-2(PORT-2),1.0,河南,接入层
1.0,焦作,1,0.0,7.78%,77.82,6.80%,67.98,20200302,是,否,温县接入环34-温县数据（集客）-温县数据（集客）2,2.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,修武县接入环9-方庄-新王庄-银河花园酒店链,1.0,河南,接入层
12.0,焦作,1,0.0,5.00%,50.04,3.83%,38.27,20200302,是,否,新新家园2接入链1-1922-华融国际（室分）,1.0,河南,接入层
0.0,焦作,1,0.0,1.73%,17.3,1.49%,14.65,20200302,否,否,焦作市马村接入环2-中轴-博丽建材南-焦作市气象局数据专线,1.0,河南,接入层
10.0,焦作,1,0.0,16.24%,162.44,14.08%,140.84,20200302,是,否,温县接入环35-买庄-卜扬门,5.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,银发接入环3-恒基商厦-三维超市,1.0,河南,接入层
70.0,焦作,2,0.0,32.45%,648.93,31.40%,628.1,20200302,是,否,焦作市区接入环26-上白作西-焦西矿,11.0,河南,接入层
0.0,焦作,1,0.0,0.57%,5.68,0.57%,5.67,20200302,否,否,生产楼核心一链3-商行东华软件,1.0,河南,接入层
34.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,修武县接入环23-森林公园-云鼎山庄,2.0,河南,接入层
0.0,焦作,1,0.0,1.57%,15.7,1.55%,15.51,20200302,否,否,焦作市南北苑链7-工行专线数据,1.0,河南,接入层
24.0,焦作,10,0.0,2.30%,230.2,2.20%,220.16,20200302,是,否,焦作市接入环双跨环6-冯河北-丽景新天地,13.0,河南,接入层
16.0,焦作,10,0.0,2.74%,273.8,2.48%,248.31,20200302,是,否,焦作市接入环双跨环8-龙源西路2-大北张西,14.0,河南,接入层
2.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,高新区核心一链5-工商大厦（室分）,1.0,河南,接入层
4.0,焦作,1,0.0,5.07%,50.71,4.71%,47.09,20200302,是,否,新新家园接入环5-和平市场东-焦作商厦链,1.0,河南,接入层
8.0,焦作,1,0.0,1.64%,16.43,1.64%,16.35,20200302,是,否,沁阳接入环16-甄庄-王庄,3.0,河南,接入层
0.0,焦作,10,0.0,1.13%,112.87,1.07%,105.53,20200302,否,否,焦作市区接入环3-南张庄-驾校,4.0,河南,接入层
2.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,焦作市接入环双跨环13-龙湖玖号酒店-花卉市场-市委小区室分链,1.0,河南,接入层
6.0,焦作,1,0.0,14.05%,140.53,13.63%,136.28,20200302,是,否,博爱接入环17-西张赶-孝敬,8.0,河南,接入层
2.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,焦作市接入环双跨环14-龙湖玖号酒店-东王储-市长公寓室分链,1.0,河南,接入层
0.0,焦作,1,0.0,0.52%,5.23,0.51%,5.11,20200302,否,否,生产楼核心3链7-国土资源局室分,1.0,河南,接入层
12.0,焦作,1,0.0,2.26%,22.62,1.70%,17.0,20200302,是,否,新新家园2接入链2-观澜国际,1.0,河南,接入层
0.0,焦作,2,0.0,11.90%,237.95,11.58%,231.68,20200302,否,否,生产楼核心一接入环1-市商业银行（数据）,2.0,河南,接入层
14.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环3-人民公园-马铺,5.0,河南,接入层
0.0,焦作,1,0.0,0.73%,7.34,0.73%,7.26,20200302,否,否,马村链2-马村财政局汇聚,1.0,河南,接入层
22.0,焦作,4,0.0,2.87%,114.9,2.80%,112.11,20200302,是,否,生产楼接入环6-阳光大厦链路,7.0,河南,接入层
4.0,焦作,1,0.0,7.05%,70.47,5.72%,57.22,20200302,是,否,生产楼核心3链8-生产楼数据,5.0,河南,接入层
6.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,修武县接入环16-孔村-王屯,6.0,河南,接入层
28.0,焦作,3,0.0,5.53%,165.81,4.96%,148.77,20200302,是,否,焦作市区接入环16-百间房-寺河,7.0,河南,接入层
8.0,焦作,1,0.0,1.52%,15.19,1.48%,14.78,20200302,是,否,生产楼核心一链25-建委小区室分,2.0,河南,接入层
12.0,焦作,1,0.0,1.88%,18.79,1.47%,14.74,20200302,是,否,沁阳接入环15-贾村-木楼,5.0,河南,接入层
2.0,焦作,1,0.0,3.16%,31.55,2.52%,25.25,20200302,是,否,焦作市上白作接入链3-1640-花园街外国语中学-1-D1EM8F-1(PORT-1)-1020-上白作汇聚-2-81EG8-3(PORT-3),1.0,河南,接入层
18.0,焦作,1,0.0,19.53%,195.31,16.63%,166.32,20200302,是,否,武陟县接入环20-北小庄-小聂村北,2.0,河南,接入层
4.0,焦作,10,0.0,6.23%,623.39,6.17%,617.39,20200302,是,否,孟州接入环23-谷旦-冶墙,9.0,河南,接入层
10.0,焦作,1,0.0,3.96%,39.59,2.78%,27.8,20200302,是,否,沁阳接入环7-杨林-保方村,2.0,河南,接入层
10.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环7-西王占-保方村,2.0,河南,接入层
0.0,焦作,1,0.0,12.45%,124.54,12.29%,122.93,20200302,否,否,焦作市接入环双跨环10-市政广场-防疫站-总部新城行政服务大厅链,1.0,河南,接入层
8.0,焦作,1,0.0,7.18%,71.81,7.04%,70.37,20200302,是,否,沁阳接入环7-东乡-王曲,4.0,河南,接入层
10.0,焦作,1,0.0,51.70%,516.99,44.61%,446.14,20200302,是,否,孟州接入环3-东光村-刘庄造纸厂,6.0,河南,接入层
0.0,焦作,1,0.0,7.81%,78.15,7.08%,70.85,20200302,否,否,温县接入链5-温县农信社监控,1.0,河南,接入层
8.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环38-九渡-于邰,2.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,武陟县接入链3-武陟农信社监控,1.0,河南,接入层
24.0,焦作,2,0.0,12.47%,249.3,11.98%,239.5,20200302,是,否,马村接入环1-马村公交公司-马村办事处,5.0,河南,接入层
2.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,焦作市接入环双跨环13-龙湖玖号酒店-花卉市场-人才大楼链,1.0,河南,接入层
0.0,焦作,1,0.0,7.73%,77.33,6.85%,68.51,20200302,否,否,焦作市区接入环24-卫校西街-医药局-农行汇聚,2.0,河南,接入层
8.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,焦作市接入环双跨环14-龙湖玖号酒店-东王储-教育小区室分链,2.0,河南,接入层
2.0,焦作,1,0.0,1.25%,12.54,1.10%,10.98,20200302,是,否,焦作市区接入环24-卫校西街-医药局-社保中心链,1.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,武陟县接入链1-武陟机房数据（集客）,1.0,河南,接入层
80.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,修武县接入环9-方庄-新王庄-沙墙南,2.0,河南,接入层
2.0,焦作,1,0.0,0.29%,2.92,0.25%,2.5,20200302,是,否,焦作市南北苑链4-山阳建国饭店,1.0,河南,接入层
10.0,焦作,1,0.0,6.06%,60.55,4.82%,48.22,20200302,是,否,生产楼核心一链14-环保局(室分),3.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,焦作市接入环双跨环12-迎宾馆东北角-西于村安置小区-贰仟家室分,1.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,焦作市区接入环8-新理工松5机房-新理工博士楼-中华新天地链,1.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,焦作市小尚接入链2-焦作市中站区风神轮胎有限公司基站,1.0,河南,接入层
48.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,孟州接入环15-西虢-廉桥,10.0,河南,接入层
2.0,焦作,2,0.0,12.98%,259.63,11.48%,229.59,20200302,是,否,博爱接入环16-吕店-皂角树,6.0,河南,接入层
18.0,焦作,1,0.0,14.95%,149.49,14.73%,147.26,20200302,是,否,武陟县接入环29-商贸城2-兰封,2.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环19-白庄-双锌汽修,4.0,河南,接入层
0.0,焦作,1,0.0,3.24%,32.44,2.30%,21.7,20200302,否,否,生产楼接入环2-农信小区-市区图书馆-迎宾馆一号楼室分,1.0,河南,接入层
